 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0.520304197,0.577245966,0.561218481,0.600722121,0.600722121,0.999030212,0.797499717,0.809388739,0.30358906,0.781654747,5280000000,1270000000,0.462804996,0.000134013,0.275635186,0.184315874,0.184315874,0.184315874,0.23106741,0.319516163,0.04126019,0.10854165,0.187693003,0.022102626,0.848056945,0.689594366,0.689594366,0.217617078,7150000000,0.000461756,0.264240701,0.374110503,0.011265487,0.011336428,0.630633142,0.004494843,0.097378843,0.902621157,0.007352728,0.370708571,0.005579117,0.108570684,0.186750622,0.402996692,0.202398801,0.000606657,0.010421959,0.00323735,0.001396495,0.041290323,0.095703773,0.414135818,0.008864082,0.824543374,0.599852067,0.58020416,0.121941791,0.011294287,0.00666769,0.096781069,0.344630884,0.276985103,0.00028114,0.93286212,0.736481407,0.329990727,0,0.940208483,0.002593286,0.012251532,0.000111469,0.000121586,0.593954566,6820000000,0.671566455,0.07225937,0.93286212,0.329990727,0.110933234,0.629415485,0.455790681,0.577297352,0.312684164,0.02596076,0,0.82201591,0.001232287,0.624411616,0.600718029,0.841844112,0.278038887,0.026795856,0.565180702,1,0.039062792
0.440891142,0.506378107,0.489694309,0.599569034,0.599569034,0.998970359,0.797326792,0.809254766,0.303412136,0.781507799,9420000000,2190000000,0.46540181,0.00030403,0,0.180818339,0.180818339,0.180818339,0.207336674,0.318950272,0.028116823,0.096490514,0.16457031,0.02202802,0.847934235,0.688852564,0.688852564,0.217530163,5740000000,0.000436851,0.263288031,0.378236653,0.026677608,0.020944195,0.630496158,0.001474571,0.040934789,0.959065211,0.075130587,0.370445756,0.005663206,0.096446659,0.163607571,0.397908425,0.172413793,0.000750713,0.00842552,0.006730356,0.020763594,0.031290323,0.074996695,0.394371452,0.000359188,0.849794586,0.482606985,0.464771905,0.100020744,0.026674583,0.015875087,0.033028432,0.349356429,0.276978206,0.000357377,0.717547427,0.73669304,0.327191154,0,0.929842323,0.002144744,0.030700169,9450000000,0.000104445,0.593972389,6030000000,0.671570178,0.003467762,0.717547427,0.327191154,0.110933234,0.638380084,0.45664258,0.576951872,0.314071817,0.010958225,0,0.78063034,0.000476425,0.624272669,0.599567703,0.839213097,0.275848705,0.02675491,0.564979423,1,0.093152265
0.605518452,0.669701265,0.648053964,0.60548581,0.605478603,0.999074813,0.797644698,0.809518676,0.303749064,0.781788501,8450000000,3340000000,0.463469297,0.000555056,0.151229882,0.196409759,0.196409759,0.196409759,0.269263496,0.320506472,0.054917797,0.124419836,0.220908338,0.022127437,0.848059733,0.689630519,0.68963049,0.217620665,7760000000,0.000502407,0.264893427,0.370925077,0.007534454,0.00695894,0.630650265,0.004372646,0.095595127,0.904404873,0.01199704,0.370891982,0.00646266,0.121745078,0.216552296,0.399205276,0.232383808,0.001284327,0.004924493,0.000485899,0.004001117,0.047096774,0.08225842,0.423249135,0.002595088,0.769849134,0.321164137,0.340233488,0.009024101,0.006938257,0.000565318,0.084413486,0.34584311,0.277205171,0.001895797,0.827065866,0.733096952,0.329474095,0.002426463,0.957589618,0.002831837,0.021313425,5200000000,5400000000,0.593923902,453000000,0.671569775,0.027436213,0.827065866,0.329474095,0.112094509,0.636426824,0.457568008,0.580882208,0.313668694,0.038461989,0,0.871064208,0.010603525,0.623792031,0.605486308,0.845191832,0.277950152,0.026801254,0.565206087,1,0.039845426
0.520986691,0.566997383,0.567375127,0.604779544,0.604779544,0.999054708,0.79745199,0.809370511,0.303454433,0.781633133,9340000000,0,0.458604464,0.000641064,0.059925094,0.173738991,0.173738991,0.173738991,0.22530018,0.307667822,0.035376681,0.110740168,0.181290954,0.022384268,0.848784862,0.691836852,0.691836852,0.21787373,8550000000,0.000597782,0.264492466,0.3644704,0.008152861,0.005200334,0.632127985,0.013574809,0.177132146,0.822867854,0.005177458,0.381498514,0.005365848,0.110695849,0.178123822,0.413593901,0.136431784,0.000602599,0.01050308,5920000000,0.000198202,0.049354839,0.004591455,0.393365143,0.003066867,0.796828187,0.440186313,0.638966388,0.018682254,0.005447296,0.000678766,0.145895212,0.334068189,0.277617752,0.007338667,0.784650759,0.736660924,0.335729876,0.00634537,0.935920638,0.002352226,0.01781,0.000206227,0.000144097,0.593954358,1660000000,0.671577355,0.32772127,0.784650759,0.335729876,0.120397348,0.65029056,0.460338533,0.527021147,0.316268554,0.035628411,0,0.808697689,0.000684165,0.623460301,0.604779047,0.841505446,0.284623908,0.027449932,0.567093343,1,0.019967865
0.549943938,0.579590057,0.585737995,0.616822093,0.616822093,0.999130969,0.797581892,0.809447198,0.303521867,0.781716642,0.000210343,0.000101362,0.466040948,260000000,0.264399231,0.173991825,0.173991825,0.173991825,0.227758344,0.323548136,0.019601615,0.110740168,0.184153047,0.022361654,0.849837653,0.691703115,0.691703115,0.217822687,8850000000,0.000479274,0.264843695,0.387234082,0.009827738,0.006535976,0.630622183,0.004706408,0.100432325,0.899567675,0.005136635,0.371868311,0.005365848,0.110736561,0.183206395,0.400835719,0.124437781,0.000904913,0.006992661,6480000000,0.000136926,0.028064516,0.007990247,0.396463219,0.008053472,0.810074879,0.382426101,0.55970651,0.232494691,0.006509947,0.011535326,0.106707495,0.354621591,0.277419845,0.00891815,0.999426941,0.735645509,0.330446443,0,0.940569849,0.002391349,0.026793568,0.000200293,0.000138888,0.593971348,0.000229265,0.671620114,0.445881014,0.999426941,0.330446443,0.110933234,0.705663418,0.474978456,0.610605921,0.323437682,0.029688224,0,0.821267281,0.000194828,0.623782652,0.616818482,0.841819274,0.278192316,0.026793388,0.565169012,1,0.037802898
0.497440647,0.551460968,0.548958724,0.602538232,0.602538232,0.999056672,0.797425152,0.809341087,0.303403435,0.781624852,5560000000,4520000000,0.462159147,0.000215022,0.194857779,0.184779402,0.184779402,0.184779402,0.235321925,0.321673622,0.07746873,0.129875417,0.182119455,0.022107335,0.848051498,0.689227201,0.689227201,0.217581339,5930000000,0.000413494,0.263587197,0.373132521,0.007055828,0.005394348,0.631273544,0.016814853,0.192157693,0.807842307,0.006319945,0.38039581,0.005365848,0.128177569,0.180959204,0.408677117,0.184407796,0.001199111,0.00527545,0.000124197,0.001603775,0.063548387,0.102483733,0.424741639,0.008371795,0.782571931,0.615193368,0.764010399,0.196629187,0.005527254,0.005208862,0.20027297,0.342972606,0.277721036,0.004301203,0.998353378,0.735667689,0.341147125,0,0.935126092,0.002300911,0.02585371,0.000153983,0.00012724,0.593932165,0.000111884,0.671513319,0.062644355,0.998353378,0.341147125,0.110933234,0.508832631,0.441370775,0.578943779,0.279155238,0.040985225,0,0.806688278,0.010206634,0.62357546,0.602538338,0.841449832,0.286973974,0.026983818,0.565935388,1,0.018106533
0.413055136,0.427714784,0.439263344,0.594848585,0.594848585,0.998909119,0.79706104,0.808946068,0.303075933,0.781249272,7980000000,3680000000,0.461721312,0.000273027,0,0.153217311,0.153217311,0.153217311,0.175569632,0.31841975,0.027708456,0.088510708,0.138133615,0.060271644,0.848111329,0.689275272,0.689275272,0.217586977,335000000,0.000350434,0.263462091,0.378786185,0.003784076,0.002847208,0.63045061,0.018111601,0.197176286,0.802823714,0.008034066,0.383618925,0.008451545,0.088564822,0.137206847,0.404619097,0.106446777,0.000482891,0.013103233,0.00033113,0.001265621,0.043064516,0.094076348,0.37581692,0.005494876,0.692004411,0.400311105,0.398291115,0.018103102,0.003773781,0.000506732,0.189510455,0.341580503,0.276940156,0.000384708,0.920087509,0.724734959,0.341048766,0.003347436,0.904265655,0.001950963,0.050058238,0.000107401,0.000113898,0.593870158,1420000000,0.671551683,0.032496361,0.920087509,0.341048766,0.114688376,0.608923695,0.454847049,0.570489857,0.305139996,0.074027973,0,0.714184202,0.00393144,0.622922047,0.594845582,0.828779643,0.287913849,0.026733239,0.564866217,1,0.017547199
0.472188368,0.517335369,0.504470261,0.601298664,0.601298664,0.998970243,0.797385448,0.809287576,0.303514616,0.781543729,0.000122112,1360000000,0.463489427,0.000281028,0,0.151911002,0.151911002,0.151911002,0.208565756,0.322487091,0.064022869,0.098119046,0.171198313,0.022136887,0.848182631,0.689646245,0.689646245,0.21762184,5030000000,0.000416189,0.26478697,0.389888603,0.007138823,0.006117379,0.629446514,0.017283579,0.194032107,0.805967893,0.013768919,0.382743249,0.005365848,0.09808328,0.170198326,0.408457403,0.313343328,0.001363457,0.004635018,0.000969122,0.011752949,0.110483871,0.054818383,0.393704349,0.000476052,0.782804789,0.719796415,0.723904065,0.151600703,0.006927913,0.004284417,0.187697074,0.346508983,0.277120444,0.00090177,0.925837162,0.735762888,0.34046069,0.001649666,0.908932586,0.002195346,0.053696562,7320000000,7840000000,0.593924296,4750000000,0.671576515,0.012092195,0.925837162,0.34046069,0.114169493,0.660341473,0.461577334,0.601140505,0.319246953,0.040522265,0,0.785071133,0.000333739,0.623790832,0.60129673,0.838587953,0.287313572,0.02785746,0.567689145,1,0.017894829
0.491590699,0.554295683,0.54141014,0.61797518,0.61797518,0.999020968,0.797425014,0.809338613,0.303477878,0.781598606,0.000338931,148000000,0.458344447,0.000377038,0.251442454,0.183683789,0.183683789,0.183683789,0.223882008,0.309188654,0.062117156,0.112694406,0.180010545,0.022088609,0.848031805,0.689336846,0.689336846,0.217585308,7050000000,0.000465549,0.263886363,0.366444991,0.008060505,0.004068687,0.632000247,0.013593048,0.177253076,0.822746924,0.005264193,0.381621533,0.006381008,0.112658166,0.179036272,0.408581997,0.184407796,0.001207227,0.005235316,7490000000,0.000295791,0.058548387,0.019487978,0.395852649,0.008196423,0.785786468,0.278017942,0.50094658,0.028651109,0.00433633,0.001309318,0.115894204,0.334931274,0.277886023,0.009967392,0.620116052,0.73553292,0.333774913,0.011075201,0.937704304,0.002251427,0.073827631,0.000104417,5770000000,0.593935353,1750000000,0.671564983,0.30055405,0.620116052,0.333774913,0.123933159,0.627430124,0.45703521,0.53192968,0.310979266,0.036025347,0,0.805235583,0.001672549,0.623694592,0.617970007,0.841108527,0.284637253,0.027253582,0.566692174,1,0.019954814
0.463803442,0.527093328,0.541088923,0.64010003,0.64010003,0.999060254,0.797201455,0.80928406,0.303005115,0.781559027,0.000654618,0.000204422,0.479633963,0.00029603,0,0.183473094,0.183473094,0.183473094,0.214143897,0.329207045,0.012417381,0.100968976,0.162235445,0.022045261,0.848008042,0.689110517,0.689110517,0.217561442,4430000000,0.000400094,0.262988088,0.389795462,0.005620575,0.004770508,0.630140341,0.001960623,0.052060344,0.947939656,0.006777063,0.37052516,0.005365848,0.100639992,0.161375462,0.394560457,0.062968516,0.001509541,0.004191839,0.000277247,0.000292008,0.017580645,0.007103095,0.394292305,0.002756637,0.747861171,0.171090048,0.170539937,0.049943495,0.005537734,0.004624282,0.05695851,0.395111184,0.276624075,0.000570837,0.993892472,0.731780769,0.32800618,0,0.932304006,0.0022241,0.079104484,8710000000,9330000000,0.593910745,746000000,0.671569766,0.11332927,0.993892472,0.32800618,0.110933234,0.640735925,0.458255574,0.661250757,0.314317059,0.050987565,0,0.793244488,0.0007969,0.623727467,0.640099644,0.839887633,0.276200923,0.026773348,0.565072027,1,0.073933219
0.486715741,0.548680768,0.539054553,0.601478834,0.601608556,0.999002481,0.797431792,0.809349159,0.303528152,0.781610255,9480000000,2310000000,0.460664469,0.000205021,0.131592266,0.170873541,0.170873541,0.170873541,0.220762031,0.315554927,0.031232512,0.101294683,0.175717406,0.022398602,0.848253685,0.689967907,0.689967907,0.217658856,7890000000,0.000463578,0.264537536,0.372759957,0.007030243,0.002583323,0.631134505,0.011794746,0.166943798,0.833056202,0.005120172,0.374500932,0.005583382,0.101201817,0.174692708,0.411244027,0.134932534,0.000815639,0.007761179,5030000000,0.000203498,0.040806452,0.023726922,0.39524208,0.014883616,0.775896717,0.270220416,0.615600751,0.004565633,0.002967459,0.000149266,0.162186514,0.338641845,0.278898919,0.010842859,0.92686887,0.734313905,0.335965782,0.000408521,0.934229832,0.002327116,0.015181966,0.00019449,8400000000,0.593935981,399000000,0.67156796,0.313370277,0.92686887,0.335965782,0.111474717,0.636504783,0.458290429,0.553765866,0.313196461,0.041126141,0,0.804583581,0.005037226,0.622976476,0.601478162,0.840955344,0.283333088,0.026949463,0.565814887,1,0.021420477
0.493053186,0.590710859,0.546496065,0.600232059,0.600232059,0.998990811,0.79774126,0.809635984,0.304093244,0.781728992,8440000000,0,0.478348976,0.000375038,0.031885818,0.277695841,0.277695841,0.277695841,0.233620119,0.325953173,0.026211111,0.098851885,0.203961738,0.022089968,0.848024194,0.689748964,0.689721553,0.217602255,7370000000,0.000505401,0.264452837,0.378013114,0.018213984,0.00857843,0.630754031,0.001696167,0.046134776,0.953865224,0.006865911,0.3710027,0.006373087,0.098873093,0.203001282,0.395547833,0.062968516,0.001945766,0.003250831,9380000000,0.000260992,0.017419355,0.021529604,0.394100088,0.011117876,0.77997964,0.083872445,0.15553952,0.011661175,0.009788286,0.00368629,0.016345214,0.357213208,0.277324318,0.02209767,0.314263278,0.733361743,0.32668928,0.019475151,0.942996562,0.002929241,0.00789135,984000000,5420000000,0.593966202,2110000000,0.67156984,0.124403993,0.314263278,0.32668928,0.114439702,0.641173553,0.458363061,0.590858096,0.314371478,0.016105495,0,0.828273421,0.06764854,0.624006641,0.600228523,0.841821667,0.276009028,0.026834904,0.565358698,1,0.083139787
0.450104812,0.506214566,0.500026768,0.598913216,0.598942043,0.998960422,0.797344499,0.809271822,0.30346386,0.781536571,94100000,2430000000,0.462677504,0.000237024,0,0.17584594,0.17584594,0.17584594,0.20705304,0.320365,0.059742578,0.095187688,0.162386081,0.022071146,0.84791646,0.688738649,0.688738649,0.217518874,634000000,0.000409302,0.263364959,0.379894564,0.006980321,0.00693461,0.630498897,0.008155281,0.139553164,0.860446836,0.009217044,0.370021898,0.008319928,0.095152018,0.161458412,0.403278034,0.257871064,0.00100839,0.006271961,0.001650298,0.003728021,0.057903226,0.091576458,0.39190656,0.003002529,0.771611597,0.534019906,0.531987662,0.069949663,0.006843099,0.002623484,0.141316671,0.344387025,0.277107066,0.000710735,0.962269268,0.73356372,0.333230022,0.000677746,0.929825695,0.002163668,0.038142642,7190000000,7800000000,0.593923062,2930000000,0.671563069,0.034155492,0.962269268,0.333230022,0.111576443,0.614425151,0.454078027,0.581484579,0.309539701,0.041412648,0,0.781145163,0.002145489,0.623801862,0.598910588,0.838743424,0.280693219,0.02675542,0.564982031,1,0.026333548
0.564227563,0.626580898,0.614326249,0.606494761,0.606494761,0.999069614,0.797621319,0.809507479,0.303719094,0.781778817,0.000106154,2820000000,0.464511042,0.000544054,0.117522016,0.189878218,0.189878218,0.189878218,0.247896379,0.321567518,0.035089311,0.113020112,0.200421782,0.022060859,0.847991667,0.689454338,0.689454338,0.217600463,8220000000,0.00049245,0.26418553,0.376355203,0.010843024,0.00776619,0.630720127,0.004320667,0.094809082,0.905190918,0.00536942,0.372572878,0.005365848,0.113000147,0.199457055,0.401987881,0.167916042,0.00077506,0.008165078,0.000144833,0.000284443,0.035483871,0.037783294,0.405655684,0.019376527,0.808595183,0.353242327,0.475181891,0.054194212,0.00782,0.003476965,0.082412659,0.348312633,0.277297662,0.008157944,0.813616647,0.735452167,0.329383687,0.00299658,0.951698683,0.002632502,0.021314037,0.000116922,8930000000,0.593954438,3850000000,0.671569541,0.314960302,0.813616647,0.329383687,0.112917048,0.637910378,0.457947066,0.588458611,0.313876113,0.026955614,0,0.84618745,0.001172545,0.62388118,0.606494,0.843472615,0.277912449,0.02681338,0.565262177,1,0.04019098
0.563740067,0.645987789,0.63060121,0.621780366,0.621780366,0.99919868,0.797699481,0.809625308,0.303585434,0.781906256,0.000222022,0.000179972,0.523179252,0.000153015,0,0.234419114,0.234419114,0.234419114,0.277961615,0.357501592,0.041729056,0.14151942,0.217594336,0.02207949,0.847995455,0.689350811,0.689350811,0.217587697,59000000,0.000415241,0.263581758,0.393465221,0.057366436,0.053455639,0.630630402,0.001677017,0.045711522,0.954288478,0.014890606,0.370524041,0.005365848,0.14008175,0.215534273,0.39652717,0.128935532,0.000902884,0.007007177,0.000151712,0.003319512,0.025,0.026297314,0.41280161,0.001245445,0.976848594,0.902001554,0.919825467,0.825282617,0.054033757,0.1425193,0.030317227,0.452090805,0.277008613,0.008940436,0.594155799,0.743014285,0.327125698,0.002300605,0.954444612,0.002585897,0.033445282,0.000275248,0.000276026,0.59409244,0.000670759,0.671598186,0.025423283,0.594155799,0.327125698,0.113290588,0.684139096,0.48085591,0.740101302,0.319129289,0.004965187,0,0.865650593,0.001063995,0.624429248,0.62177757,0.843874921,0.275995384,0.026797135,0.565186739,1,0.083896762
0.490469458,0.56694287,0.547031426,0.638615431,0.638802808,0.999020044,0.797559896,0.809483913,0.30371571,0.781710185,0.000674045,0.000286258,0.586544543,0,0,0.17171632,0.17171632,0.17171632,0.220100217,0.338296668,0.008772328,0.097630486,0.17556677,0.022106861,0.848059321,0.689466139,0.689466139,0.217619351,6400000000,0.000450651,0.264110155,0.420373682,0.070544554,0.062566205,0.630612252,0.00057542,0.017413913,0.982586087,0.007159626,0.369637181,0.005365848,0.097602879,0.174632381,0.395676446,0.073463268,0.001245777,0.005073073,3920000000,0.00037144,0.017419355,0.006022061,0.3931277,0.002227255,0.939722897,0.697371722,0.750728804,0.455234435,0.062949653,0.118130271,0.020016126,0.685327521,0.277034768,0.019934695,0.915941284,0.740257845,0.326738612,0,0.938677049,0.002294748,0.056121534,0.000416824,0.000393191,0.594185171,0.000673204,0.671795262,0.109060883,0.915941284,0.326738612,0.110933234,0.837991385,0.693667656,0.801178116,0.333987755,0.00398516,0,0.817240984,0.00031255,0.624061427,0.63861365,0.841093536,0.275196258,0.026791157,0.565158396,1,0.198207632
0.640471896,0.689871348,0.678676589,0.617521152,0.617521152,0.999181001,0.79767209,0.809539377,0.303574799,0.781815028,0.000171489,740000000,0.472189091,0,0.155886223,0.217099996,0.217099996,0.217099996,0.282594308,0.341302964,0.061073551,0.157886166,0.244256986,0.022127911,0.848069814,0.689670511,0.689670511,0.217624557,0.000143834,0.000833352,0.265602101,0.397861481,0.021418966,0.01974455,0.630612594,0.00452676,0.097862563,0.902137437,0.009286009,0.369637181,0.005365848,0.157905451,0.233240329,0.399997053,0.244377811,0.001237661,0.00510723,0.000256038,0.002086421,0.051935484,0.015575107,0.403371701,0.000874747,0.937880276,0.918887482,0.953063439,0.641711396,0.019909658,0.040296985,0.084209675,0.366907053,0.277028121,0.004247088,0.806420829,0.743499304,0.329503518,0,0.95472391,0.002557496,0.036611978,0.000202859,0.000201217,0.594021258,0.000377989,0.671654615,0.041596402,0.806420829,0.329503518,0.110933234,0.823730184,0.505673786,0.648968652,0.33980464,0.013684424,0,0.866161472,0.000428628,0.624266679,0.617521526,0.844910069,0.278061933,0.026791289,0.565159027,1,0.038866254
0.45142105,0.52245966,0.513731999,0.599533,0.599533,0.998914087,0.797337859,0.809288227,0.303549421,0.781543729,0.000149981,7500000000,0.46234032,0.000379038,0,0.149171969,0.149171969,0.149171969,0.210362106,0.318985641,0.044481752,0.08557935,0.163214582,0.022065852,0.848007266,0.68928136,0.68928136,0.217611589,5900000000,0.000424898,0.263919777,0.379382288,0.006817451,0.006763678,0.627160244,0.015228116,0.185294918,0.814705082,0.005584436,0.381450424,0.005365848,0.085543993,0.162204962,0.408281899,0.28035982,0.000913029,0.006919224,0.001166692,0.001174841,0.089193548,0.019520291,0.388910246,0.002058618,0.768899128,0.537939748,0.537117696,0.038992641,0.006671299,0.001416323,0.145932765,0.34281185,0.277136737,0.000734751,0.750406503,0.733937185,0.33642553,0,0.900341255,0.002200972,0.05174701,6320000000,6900000000,0.593921154,1460000000,0.671565993,0.123184717,0.750406503,0.33642553,0.110933234,0.62109398,0.456253803,0.577482087,0.309151225,0.042364638,0,0.787170444,0.000457167,0.623767868,0.599530845,0.83895907,0.285823073,0.026508582,0.563319236,1,0.018919977
0.484765758,0.547045355,0.533968628,0.605759668,0.605759668,0.999023741,0.797406338,0.809327937,0.303439448,0.781587097,0.000140267,1340000000,0.456534394,0.000521052,0.147484563,0.181071173,0.181071173,0.181071173,0.220194762,0.298967249,0.056732762,0.11188014,0.175340815,0.022082477,0.848000242,0.68922648,0.68922648,0.217573488,9000000000,0.000456041,0.263703756,0.347518721,0.008190302,0.005743699,0.632122163,0.01462625,0.182453064,0.817546936,0.005240945,0.378596368,0.005504777,0.111868354,0.174338285,0.413620695,0.184407796,0.000779118,0.008117259,974000000,0.000335129,0.055645161,0.029986928,0.398238394,0.011763268,0.802669186,0.557965822,0.711373291,0.09929774,0.00623809,0.003258531,0.161579879,0.328302371,0.277439583,0.005394929,0.845246952,0.737505577,0.337243233,0.003891232,0.933274541,0.002258913,0.03329326,0.000169771,0.000136223,0.593948208,6630000000,0.67157522,0.256344404,0.845246952,0.337243233,0.117684887,0.648591653,0.460069653,0.492050493,0.315936024,0.035469195,0,0.801592836,0.001779827,0.623755637,0.605759296,0.840719046,0.285386726,0.027385853,0.566972908,1,0.019274108
